template_type,template_id,flesch_score,word_count,success,rendered_output
sequences,seq_bare_4,56.567500000000024,18,True,Berlin Wall erected. And then Kennedy visits Berlin. And then Cuban Missile Crisis. Key facts: Berlin Wall erected.
sequences,seq_fast_1,56.567500000000024,18,True,Fast chain: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis. Key facts: Berlin Wall erected.
sequences,seq_slow_1,56.567500000000024,18,True,Slow chain: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis. Key facts: Berlin Wall erected.
point_in_time,pit_narr_2,56.70000000000002,9,True,"published Special Relativity took place on June 30, 1905."
point_in_time,pit_hist_1,56.70000000000002,9,True,"History records that on July 4, 1776, declared independence."
point_in_time,pit_narr_2,56.70000000000002,9,True,"experienced nuclear disaster took place on April 26, 1986."
point_in_time,pit_complex_3,56.70000000000002,9,True,"March 11, 2020 became famous for declared COVID-19 pandemic."
point_in_time,pit_narr_2,56.70000000000002,9,True,"discovered Mandelbrot set took place on November 1, 1980."
point_in_time,pit_relative_1,56.70000000000002,9,True,"began chimpanzee study occurred in July 1960, changing history."
point_in_time,pit_narr_2,56.70000000000002,9,True,"published evolution theory took place on November 24, 1859."
point_in_time,pit_relative_2,56.70000000000002,9,True,"patented telephone in March 10, 1876 shaped the future."
point_in_time,pit_emph_1,56.70000000000002,9,True,proposed Hawking radiation - a pivotal moment on 1974.
point_in_time,pit_simple_1,56.70000000000002,9,True,"led India to independence happened on August 15, 1947."
point_in_time,pit_simple_2,56.70000000000002,9,True,"led India to independence occurred on August 15, 1947."
point_in_time,pit_context_3,56.70000000000002,9,True,"At August 15, 1947, led India to independence occurred."
point_in_time,pit_simple_1,56.70000000000002,9,True,"became South Africa President happened on May 10, 1994."
point_in_time,pit_simple_2,56.70000000000002,9,True,"became South Africa President occurred on May 10, 1994."
point_in_time,pit_context_3,56.70000000000002,9,True,"At May 10, 1994, became South Africa President occurred."
point_in_time,pit_complex_3,56.70000000000002,9,True,"January 20, 2009 became famous for became US President."
point_in_time,pit_complex_3,56.70000000000002,9,True,"January 1, 1999 became famous for adopted euro currency."
point_in_time,pit_emph_1,56.70000000000002,9,True,completed Guernica - a pivotal moment on June 1937.
point_in_time,pit_complex_1,56.70000000000002,9,True,"On 1977, a major event unfolded: published The Shining."
point_in_time,pit_narr_2,56.70000000000002,9,True,"published Special Relativity took place on June 30, 1905."
point_in_time,pit_hist_1,56.70000000000002,9,True,"History records that on July 4, 1776, declared independence."
point_in_time,pit_narr_2,56.70000000000002,9,True,"experienced nuclear disaster took place on April 26, 1986."
point_in_time,pit_complex_3,56.70000000000002,9,True,"March 11, 2020 became famous for declared COVID-19 pandemic."
point_in_time,pit_narr_2,56.70000000000002,9,True,"discovered Mandelbrot set took place on November 1, 1980."
point_in_time,pit_relative_1,56.70000000000002,9,True,"began chimpanzee study occurred in July 1960, changing history."
point_in_time,pit_narr_2,56.70000000000002,9,True,"published evolution theory took place on November 24, 1859."
point_in_time,pit_relative_2,56.70000000000002,9,True,"patented telephone in March 10, 1876 shaped the future."
point_in_time,pit_emph_1,56.70000000000002,9,True,proposed Hawking radiation - a pivotal moment on 1974.
point_in_time,pit_simple_1,56.70000000000002,9,True,"led India to independence happened on August 15, 1947."
point_in_time,pit_simple_2,56.70000000000002,9,True,"led India to independence occurred on August 15, 1947."
point_in_time,pit_context_3,56.70000000000002,9,True,"At August 15, 1947, led India to independence occurred."
point_in_time,pit_simple_1,56.70000000000002,9,True,"became South Africa President happened on May 10, 1994."
point_in_time,pit_simple_2,56.70000000000002,9,True,"became South Africa President occurred on May 10, 1994."
point_in_time,pit_context_3,56.70000000000002,9,True,"At May 10, 1994, became South Africa President occurred."
point_in_time,pit_complex_3,56.70000000000002,9,True,"January 20, 2009 became famous for became US President."
point_in_time,pit_complex_3,56.70000000000002,9,True,"January 1, 1999 became famous for adopted euro currency."
point_in_time,pit_emph_1,56.70000000000002,9,True,completed Guernica - a pivotal moment on June 1937.
point_in_time,pit_complex_1,56.70000000000002,9,True,"On 1977, a major event unfolded: published The Shining."
point_in_time,pit_narr_2,56.70000000000002,9,True,"published Special Relativity took place on June 30, 1905."
point_in_time,pit_hist_1,56.70000000000002,9,True,"History records that on July 4, 1776, declared independence."
point_in_time,pit_narr_2,56.70000000000002,9,True,"experienced nuclear disaster took place on April 26, 1986."
point_in_time,pit_complex_3,56.70000000000002,9,True,"March 11, 2020 became famous for declared COVID-19 pandemic."
point_in_time,pit_narr_2,56.70000000000002,9,True,"discovered Mandelbrot set took place on November 1, 1980."
point_in_time,pit_relative_1,56.70000000000002,9,True,"began chimpanzee study occurred in July 1960, changing history."
point_in_time,pit_narr_2,56.70000000000002,9,True,"published evolution theory took place on November 24, 1859."
point_in_time,pit_relative_2,56.70000000000002,9,True,"patented telephone in March 10, 1876 shaped the future."
intervals,int_temporal_2,56.70000000000002,9,True,14th century-17th century: the era of occurred (3 centuries).
intervals,int_simple_1,56.70000000000002,9,True,dominated Europe lasted from 5th century to 15th century.
intervals,int_impact_2,56.70000000000002,9,True,dominated Europe raged from 5th century to 15th century.
intervals,int_context_1,56.70000000000002,9,True,History shows revolutionized from 16th century to 18th century.
intervals,int_temporal_2,56.70000000000002,9,True,14th century-17th century: the era of occurred (3 centuries).
intervals,int_simple_1,56.70000000000002,9,True,dominated Europe lasted from 5th century to 15th century.
intervals,int_impact_2,56.70000000000002,9,True,dominated Europe raged from 5th century to 15th century.
intervals,int_context_1,56.70000000000002,9,True,History shows revolutionized from 16th century to 18th century.
intervals,int_temporal_2,56.70000000000002,9,True,14th century-17th century: the era of occurred (3 centuries).
intervals,int_simple_1,56.70000000000002,9,True,dominated Europe lasted from 5th century to 15th century.
intervals,int_impact_2,56.70000000000002,9,True,dominated Europe raged from 5th century to 15th century.
intervals,int_context_1,56.70000000000002,9,True,History shows revolutionized from 16th century to 18th century.
intervals,int_temporal_2,56.70000000000002,9,True,14th century-17th century: the era of occurred (3 centuries).
causality,caus_micro_3,56.70000000000002,18,True,"Because OPEC oil embargo in 1973, Global oil prices quadrupled followed. Key facts: OPEC oil embargo in 1973."
causality,caus_micro_3,56.70000000000002,18,True,"Because OPEC oil embargo in 1973, Global oil prices quadrupled followed. Key facts: OPEC oil embargo in 1973."
causality,caus_micro_3,56.70000000000002,18,True,"Because OPEC oil embargo in 1973, Global oil prices quadrupled followed. Key facts: OPEC oil embargo in 1973."
overlaps,ov_time_1,56.70000000000002,18,True,In 1960s-1970s: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_when_1,56.70000000000002,18,True,"When 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War."
overlaps,ov_span_1,56.70000000000002,18,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement in 1960s-1970s. Key facts: Vietnam War.
overlaps,ov_time_1,56.70000000000002,18,True,In 1960s-1970s: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_when_1,56.70000000000002,18,True,"When 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War."
overlaps,ov_span_1,56.70000000000002,18,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement in 1960s-1970s. Key facts: Vietnam War.
overlaps,ov_time_1,56.70000000000002,18,True,In 1960s-1970s: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_when_1,56.70000000000002,18,True,"When 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War."
overlaps,ov_span_1,56.70000000000002,18,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement in 1960s-1970s. Key facts: Vietnam War.
overlaps,ov_time_1,56.70000000000002,18,True,In 1960s-1970s: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_when_1,56.70000000000002,18,True,"When 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War."
overlaps,ov_span_1,56.70000000000002,18,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement in 1960s-1970s. Key facts: Vietnam War.
overlaps,ov_time_1,56.70000000000002,18,True,In 1960s-1970s: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_when_1,56.70000000000002,18,True,"When 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War."
overlaps,ov_span_1,56.70000000000002,18,True,Vietnam War and Space Race and Civil Rights Movement and Counterculture movement in 1960s-1970s. Key facts: Vietnam War.
causality,caus_micro_2,57.09500000000003,20,True,X-rays discovered by Röntgen in 1895 led to Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_if_1,57.09500000000003,20,True,"If X-rays discovered by Röntgen in 1895, then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_spark_1,57.09500000000003,20,True,X-rays discovered by Röntgen in 1895 set off Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_lack_1,57.09500000000003,20,True,"No X-rays discovered by Röntgen in 1895, no Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_because_1,57.09500000000003,20,True,"Because Credit expansion and speculation in 1920s, Stock market crashed in 1929. Key facts: Credit expansion and speculation in 1920s."
causality,caus_micro_2,57.09500000000003,20,True,X-rays discovered by Röntgen in 1895 led to Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_if_1,57.09500000000003,20,True,"If X-rays discovered by Röntgen in 1895, then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_spark_1,57.09500000000003,20,True,X-rays discovered by Röntgen in 1895 set off Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_lack_1,57.09500000000003,20,True,"No X-rays discovered by Röntgen in 1895, no Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_because_1,57.09500000000003,20,True,"Because Credit expansion and speculation in 1920s, Stock market crashed in 1929. Key facts: Credit expansion and speculation in 1920s."
causality,caus_micro_2,57.09500000000003,20,True,X-rays discovered by Röntgen in 1895 led to Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_if_1,57.09500000000003,20,True,"If X-rays discovered by Röntgen in 1895, then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_spark_1,57.09500000000003,20,True,X-rays discovered by Röntgen in 1895 set off Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_lack_1,57.09500000000003,20,True,"No X-rays discovered by Röntgen in 1895, no Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_because_1,57.09500000000003,20,True,"Because Credit expansion and speculation in 1920s, Stock market crashed in 1929. Key facts: Credit expansion and speculation in 1920s."
overlaps,ov_micro_2,57.09500000000003,20,True,Both: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_both_1,57.09500000000003,20,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning both. Key facts: Apollo 11 mission.
overlaps,ov_all_1,57.09500000000003,20,True,All: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_now_1,57.09500000000003,20,True,Now: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_this_1,57.09500000000003,20,True,This: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_same_1,57.09500000000003,20,True,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_during_1,57.09500000000003,20,True,"In 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement were on. Key facts: Vietnam War."
overlaps,ov_micro_2,57.09500000000003,20,True,Both: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_both_1,57.09500000000003,20,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning both. Key facts: Apollo 11 mission.
overlaps,ov_all_1,57.09500000000003,20,True,All: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_now_1,57.09500000000003,20,True,Now: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_this_1,57.09500000000003,20,True,This: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_same_1,57.09500000000003,20,True,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_during_1,57.09500000000003,20,True,"In 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement were on. Key facts: Vietnam War."
overlaps,ov_micro_2,57.09500000000003,20,True,Both: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_both_1,57.09500000000003,20,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning both. Key facts: Apollo 11 mission.
overlaps,ov_all_1,57.09500000000003,20,True,All: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_now_1,57.09500000000003,20,True,Now: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_this_1,57.09500000000003,20,True,This: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_same_1,57.09500000000003,20,True,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_during_1,57.09500000000003,20,True,"In 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement were on. Key facts: Vietnam War."
overlaps,ov_micro_2,57.09500000000003,20,True,Both: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_both_1,57.09500000000003,20,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning both. Key facts: Apollo 11 mission.
overlaps,ov_all_1,57.09500000000003,20,True,All: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_now_1,57.09500000000003,20,True,Now: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_this_1,57.09500000000003,20,True,This: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_same_1,57.09500000000003,20,True,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_during_1,57.09500000000003,20,True,"In 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement were on. Key facts: Vietnam War."
overlaps,ov_micro_2,57.09500000000003,20,True,Both: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_both_1,57.09500000000003,20,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning both. Key facts: Apollo 11 mission.
overlaps,ov_all_1,57.09500000000003,20,True,All: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_now_1,57.09500000000003,20,True,Now: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_this_1,57.09500000000003,20,True,This: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning. Key facts: Apollo 11 mission.
overlaps,ov_same_1,57.09500000000003,20,True,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key facts: Vietnam War.
overlaps,ov_during_1,57.09500000000003,20,True,"In 1960s-1970s, Vietnam War and Space Race and Civil Rights Movement and Counterculture movement were on. Key facts: Vietnam War."
causality,caus_result_1,57.1098484848485,22,True,The result: Medical imaging revolutionized diagnosis. The cause: X-rays discovered by Röntgen in 1895. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_result_1,57.1098484848485,22,True,The result: Medical imaging revolutionized diagnosis. The cause: X-rays discovered by Röntgen in 1895. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_result_1,57.1098484848485,22,True,The result: Medical imaging revolutionized diagnosis. The cause: X-rays discovered by Röntgen in 1895. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_push_1,57.18000000000001,24,True,Treaty of Versailles imposed on Germany pushed things so that Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_push_1,57.18000000000001,24,True,Treaty of Versailles imposed on Germany pushed things so that Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_push_1,57.18000000000001,24,True,Treaty of Versailles imposed on Germany pushed things so that Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_push_1,57.18000000000001,24,True,Treaty of Versailles imposed on Germany pushed things so that Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
point_in_time,pit_emph_1,57.23363636363638,11,True,"published Special Relativity - a pivotal moment on June 30, 1905."
point_in_time,pit_emph_1,57.23363636363638,11,True,"experienced nuclear disaster - a pivotal moment on April 26, 1986."
point_in_time,pit_complex_1,57.23363636363638,11,True,"On March 11, 2020, a major event unfolded: declared COVID-19 pandemic."
point_in_time,pit_emph_1,57.23363636363638,11,True,"discovered Mandelbrot set - a pivotal moment on November 1, 1980."
point_in_time,pit_emph_1,57.23363636363638,11,True,"published evolution theory - a pivotal moment on November 24, 1859."
point_in_time,pit_relative_2,57.23363636363638,11,True,"led India to independence in August 15, 1947 shaped the future."
point_in_time,pit_relative_2,57.23363636363638,11,True,"became South Africa President in May 10, 1994 shaped the future."
point_in_time,pit_relative_1,57.23363636363638,11,True,"became UK Prime Minister occurred in May 3, 1979, changing history."
point_in_time,pit_complex_1,57.23363636363638,11,True,"On January 20, 2009, a major event unfolded: became US President."
point_in_time,pit_complex_1,57.23363636363638,11,True,"On January 1, 1999, a major event unfolded: adopted euro currency."
point_in_time,pit_complex_2,57.23363636363638,11,True,The event known as began digital preservation took place on 1996.
point_in_time,pit_emph_1,57.23363636363638,11,True,"published Special Relativity - a pivotal moment on June 30, 1905."
point_in_time,pit_emph_1,57.23363636363638,11,True,"experienced nuclear disaster - a pivotal moment on April 26, 1986."
point_in_time,pit_complex_1,57.23363636363638,11,True,"On March 11, 2020, a major event unfolded: declared COVID-19 pandemic."
point_in_time,pit_emph_1,57.23363636363638,11,True,"discovered Mandelbrot set - a pivotal moment on November 1, 1980."
point_in_time,pit_emph_1,57.23363636363638,11,True,"published evolution theory - a pivotal moment on November 24, 1859."
point_in_time,pit_relative_2,57.23363636363638,11,True,"led India to independence in August 15, 1947 shaped the future."
point_in_time,pit_relative_2,57.23363636363638,11,True,"became South Africa President in May 10, 1994 shaped the future."
point_in_time,pit_relative_1,57.23363636363638,11,True,"became UK Prime Minister occurred in May 3, 1979, changing history."
point_in_time,pit_complex_1,57.23363636363638,11,True,"On January 20, 2009, a major event unfolded: became US President."
point_in_time,pit_complex_1,57.23363636363638,11,True,"On January 1, 1999, a major event unfolded: adopted euro currency."
point_in_time,pit_complex_2,57.23363636363638,11,True,The event known as began digital preservation took place on 1996.
point_in_time,pit_emph_1,57.23363636363638,11,True,"published Special Relativity - a pivotal moment on June 30, 1905."
point_in_time,pit_emph_1,57.23363636363638,11,True,"experienced nuclear disaster - a pivotal moment on April 26, 1986."
point_in_time,pit_complex_1,57.23363636363638,11,True,"On March 11, 2020, a major event unfolded: declared COVID-19 pandemic."
point_in_time,pit_emph_1,57.23363636363638,11,True,"discovered Mandelbrot set - a pivotal moment on November 1, 1980."
point_in_time,pit_emph_1,57.23363636363638,11,True,"published evolution theory - a pivotal moment on November 24, 1859."
intervals,int_bracket_2,57.23363636363638,11,True,5th century to 15th century was the period of dominated Europe.
intervals,int_progress_1,57.23363636363638,11,True,dominated Europe began in 5th century and ended in 15th century.
intervals,int_bracket_2,57.23363636363638,11,True,5th century to 15th century was the period of dominated Europe.
intervals,int_progress_1,57.23363636363638,11,True,dominated Europe began in 5th century and ended in 15th century.
intervals,int_bracket_2,57.23363636363638,11,True,5th century to 15th century was the period of dominated Europe.
intervals,int_progress_1,57.23363636363638,11,True,dominated Europe began in 5th century and ended in 15th century.
causality,caus_micro_2,57.23363636363638,22,True,Treaty of Versailles imposed on Germany led to Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_if_1,57.23363636363638,22,True,"If Treaty of Versailles imposed on Germany, then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_spark_1,57.23363636363638,22,True,Treaty of Versailles imposed on Germany set off Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_lack_1,57.23363636363638,22,True,"No Treaty of Versailles imposed on Germany, no Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_push_1,57.23363636363638,22,True,X-rays discovered by Röntgen in 1895 pushed things so that Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_micro_2,57.23363636363638,22,True,Treaty of Versailles imposed on Germany led to Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_if_1,57.23363636363638,22,True,"If Treaty of Versailles imposed on Germany, then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_spark_1,57.23363636363638,22,True,Treaty of Versailles imposed on Germany set off Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_lack_1,57.23363636363638,22,True,"No Treaty of Versailles imposed on Germany, no Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_push_1,57.23363636363638,22,True,X-rays discovered by Röntgen in 1895 pushed things so that Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_micro_2,57.23363636363638,22,True,Treaty of Versailles imposed on Germany led to Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_if_1,57.23363636363638,22,True,"If Treaty of Versailles imposed on Germany, then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_spark_1,57.23363636363638,22,True,Treaty of Versailles imposed on Germany set off Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_lack_1,57.23363636363638,22,True,"No Treaty of Versailles imposed on Germany, no Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_push_1,57.23363636363638,22,True,X-rays discovered by Röntgen in 1895 pushed things so that Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_micro_2,57.23363636363638,22,True,Treaty of Versailles imposed on Germany led to Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_if_1,57.23363636363638,22,True,"If Treaty of Versailles imposed on Germany, then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_spark_1,57.23363636363638,22,True,Treaty of Versailles imposed on Germany set off Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_lack_1,57.23363636363638,22,True,"No Treaty of Versailles imposed on Germany, no Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
overlaps,ov_par_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning side by side. Key facts: Apollo 11 mission.
overlaps,ov_go_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning go as one. Key facts: Apollo 11 mission.
overlaps,ov_join_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning all at once. Key facts: Apollo 11 mission.
overlaps,ov_par_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning side by side. Key facts: Apollo 11 mission.
overlaps,ov_go_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning go as one. Key facts: Apollo 11 mission.
overlaps,ov_join_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning all at once. Key facts: Apollo 11 mission.
overlaps,ov_par_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning side by side. Key facts: Apollo 11 mission.
overlaps,ov_go_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning go as one. Key facts: Apollo 11 mission.
overlaps,ov_join_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning all at once. Key facts: Apollo 11 mission.
overlaps,ov_par_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning side by side. Key facts: Apollo 11 mission.
overlaps,ov_go_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning go as one. Key facts: Apollo 11 mission.
overlaps,ov_join_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning all at once. Key facts: Apollo 11 mission.
overlaps,ov_par_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning side by side. Key facts: Apollo 11 mission.
overlaps,ov_go_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning go as one. Key facts: Apollo 11 mission.
overlaps,ov_join_1,57.23363636363638,22,True,Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning all at once. Key facts: Apollo 11 mission.
causality,caus_result_1,57.715,24,True,The result: Nazi Party rise fueled by resentment. The cause: Treaty of Versailles imposed on Germany. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_result_1,57.715,24,True,The result: Nazi Party rise fueled by resentment. The cause: Treaty of Versailles imposed on Germany. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_result_1,57.715,24,True,The result: Nazi Party rise fueled by resentment. The cause: Treaty of Versailles imposed on Germany. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_result_1,57.715,24,True,The result: Nazi Party rise fueled by resentment. The cause: Treaty of Versailles imposed on Germany. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_micro_1,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. Then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_bare_1,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. So Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_bare_3,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. Then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
